time_s,vehicle_id,x_m,y_m,speed_mps,lane_id,edge_id,warning_received
72.6,62,532.9755449144262,314.6204729514086,17.238831855543495,724091817#2_1,724091817#2,False
72.6,63,679.4568794773459,491.74984133731243,6.9751394681657795,703307396#2_2,703307396#2,False
72.6,64,620.044997578296,443.2134562950658,13.869393533471156,:6789351758_0_0,:6789351758_0,False
72.6,65,745.3229677974541,510.08482209609843,13.959084417991594,1228551656#0_0,1228551656#0,False
72.6,66,645.8281490177445,472.4998914305853,7.820844655867584,724060391#2_0,724060391#2,False
72.6,69,607.7088831112297,373.9286707090766,7.630332823271937,215508133#1_1,215508133#1,False
72.6,71,477.79495936086994,276.16961355866925,3.611842617095386,:4649953992_3_0,:4649953992_3,False
72.7,20,746.6865615913931,504.0326272951381,11.130895387645534,-1228551656#0_0,-1228551656#0,True
72.7,28,593.2356303241824,390.61947719721667,6.898901704906015,:5762736901_2_0,:5762736901_2,True
72.7,29,598.7993389735195,389.1519468740417,4.870612580163693,:5762736901_0_1,:5762736901_0,True
72.7,30,332.69788269596705,277.47500249313447,15.549800866202961,:4603230722_1_1,:4603230722_1,True
72.7,33,676.0601729668581,471.0889764692527,14.379946885764422,817914014#3_0,817914014#3,True
72.7,34,580.4827370714592,412.015317910997,12.597926309316668,:6773182776_0_0,:6773182776_0,False
72.7,35,730.5868969417653,500.6214176110776,8.986483568575379,1278204168#1_0,1278204168#1,False
72.7,36,632.296909752104,420.3741302778794,13.939587602971955,817914014#1_0,817914014#1,True
72.7,38,688.0162303103084,232.37704432522693,14.522027353277796,192680151#0_0,192680151#0,True
72.7,39,431.4802186815375,492.3779013393746,16.963347073229155,1218693155#2_0,1218693155#2,True
72.7,40,610.3892006952303,425.4366789798656,11.851633325669555,817119562#4_0,817119562#4,False
72.7,41,314.2745924248142,446.286312883504,26.94589249858616,285894645#9_1,285894645#9,False
72.7,43,535.1739385625076,305.615176603819,5.326309233980657,:2290050435_1_0,:2290050435_1,True
72.7,44,599.3701423802822,381.6608097020053,3.988001574753798,:4612970105_1_0,:4612970105_1,False
72.7,45,723.0969363520012,519.2770136693299,6.472953250523504,:10215974134_1_0,:10215974134_1,False
72.7,54,706.804918574114,526.226665256864,6.307406022431888,817119562#0_2,817119562#0,False
72.7,55,587.8331926452838,407.80983384805,7.560767852133787,:4649967850_0_1,:4649967850_0,False
72.7,57,602.6971569522769,402.51185351461544,4.881391736840619,:5762736900_5_1,:5762736900_5,False
72.7,58,764.7781985675148,489.5584226638664,15.864676728300992,:10215974129_3_0,:10215974129_3,False
72.7,59,790.5906623959198,462.1343765753821,7.534379735506838,:411926533_0_0,:411926533_0,False
72.7,62,534.0951211345921,315.96128279591863,17.47079479567062,724091817#2_1,724091817#2,False
72.7,63,679.9306949136932,492.29669405140646,7.235139468165779,703307396#2_2,703307396#2,False
72.7,64,618.9221458493398,442.50119086477986,13.419393533471156,:6789351758_0_0,:6789351758_0,False
72.7,65,744.389130614599,511.0607322568294,13.509084417991595,1228551656#0_0,1228551656#0,False
72.7,66,645.3455740125617,471.9407225505804,7.385597973509617,724060391#2_0,724060391#2,False
72.7,69,608.0954943328261,373.25077706025013,7.807826554393004,215508133#1_1,215508133#1,False
72.7,71,477.62776854872925,276.51579688733705,3.8429674883917286,:4649953992_3_0,:4649953992_3,False
72.8,20,747.465653368138,503.2188329478187,11.264988294196039,-1228551656#0_0,-1228551656#0,True
72.8,28,593.8757785643746,390.81046943240847,6.774473194463359,:5762736901_2_0,:5762736901_2,True
72.8,29,599.2856945209135,388.99294602200905,5.118363541539115,:5762736901_0_1,:5762736901_0,True
72.8,30,331.275822203699,276.82543981500737,15.632697701217651,:4603230722_1_1,:4603230722_1,True
72.8,33,676.9702712686177,472.14337408450416,13.929946885764423,817914014#3_0,817914014#3,True
72.8,34,580.550306090626,412.1519916681655,12.147926309316668,:4649967850_4_0,:4649967850_4,False
72.8,35,730.255925993,501.4314933005363,8.751197105462403,1278204168#1_0,1278204168#1,False
72.8,36,633.2236678632743,421.4487505500026,14.192438913523587,817914014#1_0,817914014#1,True
72.8,38,688.7401179186469,231.11646018794335,14.53242268835557,192680151#0_0,192680151#0,True
72.8,39,433.068224486569,493.0230286976687,17.144699770048387,1218693155#2_0,1218693155#2,True
72.8,40,609.6390596798872,424.57706094366813,11.405718193080848,817119562#4_0,817119562#4,False
72.8,41,316.7659588013829,447.30349797216223,26.909113790807147,285894645#9_1,285894645#9,False
72.8,43,535.6250284048524,305.86531329075046,5.431062245273435,:2290050435_1_0,:2290050435_1,True
72.8,44,599.6477502567877,381.976191436437,4.203091175601366,:4612970105_1_0,:4612970105_1,False
72.8,45,722.8575106057889,519.9057935923225,6.7329532505235035,:10215974134_1_0,:10215974134_1,False
72.8,54,706.3754170389311,525.7346299451385,6.533878956436738,817119562#0_2,817119562#0,False
72.8,55,587.348573206688,407.23750048391656,7.73829930920917,:4649967850_0_1,:4649967850_0,False
72.8,57,603.0121770894871,402.88687748748464,4.894761895103169,:5762736900_5_1,:5762736900_5,False
72.8,58,763.719519775135,490.6859586134741,15.4713425146553,:10215974129_3_0,:10215974129_3,False
72.8,59,790.0164329544988,462.60744642608654,7.4400862744839396,:411926533_0_0,:411926533_0,False
72.8,62,535.2186297873859,317.3159627728082,17.602657431813963,724091817#2_1,724091817#2,False
72.8,63,680.4215372524231,492.8631983155901,7.495139468165779,703307396#2_2,703307396#2,False
72.8,64,617.7433514983137,441.96050419963973,12.969393533471157,:6789351758_0_0,:6789351758_0,False
72.8,65,743.486400405339,512.0041339544596,13.059084417991595,1228551656#0_0,1228551656#0,False
72.8,66,644.8922162186292,471.4154082115616,6.938441419843048,724060391#2_0,724060391#2,False
72.8,69,608.4920610605935,372.55542718142505,8.008883484722656,215508133#1_1,215508133#1,False
72.8,71,477.44972524810197,276.8844512509888,4.092417562160113,:4649953992_3_0,:4649953992_3,False
72.9,20,748.2584989672694,502.3906721506839,11.46385658264505,-1228551656#0_0,-1228551656#0,True
72.9,28,594.526121237153,390.9471105790827,6.648526769883423,:5762736901_2_0,:5762736901_2,True
72.9,29,599.6781914821528,388.7149552581111,5.136158322117887,:5762736901_0_1,:5762736901_0,True
72.9,30,329.85980808426115,276.1786389730679,15.566229981203607,:4603230722_1_1,:4603230722_1,True
72.9,33,677.8509692977739,473.16370990966016,13.479946885764424,817914014#3_0,817914014#3,True
72.9,34,580.5701881909092,410.9822614348389,11.697926309316669,:4649967850_4_0,:4649967850_4,False
72.9,35,729.921415258029,502.2502328765437,8.844792531017088,1278204168#1_0,1278204168#1,False
72.9,36,634.1613784957558,422.5360707934455,14.36016659541558,817914014#1_0,817914014#1,True
72.9,38,689.4651288069365,229.85391996124497,14.55497312140548,192680151#0_0,192680151#0,True
72.9,39,434.67254860233254,493.6747853696976,17.320878306277223,1218693155#2_0,1218693155#2,True
72.9,40,608.918514648873,423.7513581866088,10.955718193080848,817119562#4_0,817119562#4,False
72.9,41,319.2509872641886,448.31809539188765,26.840658326267565,285894645#9_1,285894645#9,False
72.9,43,536.1346585908485,305.67184257199267,5.4477714769634735,:2290050435_1_0,:2290050435_1,True
72.9,44,599.9347075311806,382.30219473304743,4.344644694371163,:4612970105_1_0,:4612970105_1,False
72.9,45,722.5941931998752,520.5532954101428,6.992953250523503,:10215974134_1_0,:10215974134_1,False
72.9,54,705.9290885964757,525.2233177929668,6.789861686005816,817119562#0_2,817119562#0,False
72.9,55,586.853425544106,406.6527333348944,7.90641173292016,:4649967850_0_1,:4649967850_0,False
72.9,57,603.3305172516848,403.26585387105337,4.946348222073889,:5762736900_5_1,:5762736900_5,False
72.9,58,762.6830995736083,491.78978825900253,15.14605944914052,:10215974129_3_0,:10215974129_3,False
72.9,59,789.4424841083405,463.08028511281793,7.43645070163929,:411926533_0_0,:411926533_0,False
72.9,62,536.349385726462,318.6861312271854,17.768150990729296,724091817#2_1,724091817#2,False
72.9,63,680.9356892176141,493.432168978478,7.6573653384230225,:9404261915_4_0,:9404261915_4,False
72.9,64,616.6089592699338,441.4184972021629,12.574755272758267,:6789351758_0_0,:6789351758_0,False
72.9,65,742.6137174134021,512.9161346913809,12.624415074347576,1228551656#0_0,1228551656#0,False
72.9,66,644.4682614267437,470.9241636928748,6.488441419843048,724060391#2_0,724060391#2,False
72.9,69,608.9012829402282,371.83788744727127,8.264461246770416,215508133#1_1,215508133#1,False
72.9,71,477.26097265989966,277.2752801395019,4.338576088744153,:4649953992_3_0,:4649953992_3,False
73.0,20,749.0670091158024,501.5461490684668,11.690352318974867,-1228551656#0_0,-1228551656#0,True
73.0,28,595.1810370115007,391.0847125635866,6.695278104952314,:5762736901_2_0,:5762736901_2,True
73.0,29,599.9146497083422,388.3105301540079,4.686158322117887,:5762736901_0_1,:5762736901_0,True
73.0,30,328.43816905332966,275.52926880823816,15.628064580684107,:4603230722_1_1,:4603230722_1,True
73.0,33,678.7025379522465,474.15029779446644,13.034093244049215,817914014#3_0,817914014#3,True
73.0,34,580.58930545947,409.8575288011789,11.24792630931667,:4649967850_4_0,:4649967850_4,False
73.0,35,729.585329581536,503.07282723752274,8.886435532437154,1278204168#1_0,1278204168#1,False
73.0,36,635.110252719287,423.6363842608019,14.527472408356047,:9404261912_0_0,:9404261912_0,True
73.0,38,690.1850988684208,228.60015787391023,14.453775884445191,192680151#0_0,192680151#0,True
73.0,39,436.2900764564354,494.3319060604269,17.463430763549766,1218693155#2_0,1218693155#2,True
73.0,40,608.2275656021881,422.9595707086876,10.505718193080849,817119562#4_0,817119562#4,False
73.0,41,321.7439865688091,449.3359471789812,26.926750958575703,285894645#9_1,285894645#9,False
73.0,43,536.6401361469142,305.47976981346477,5.404598610233454,:2290050435_1_0,:2290050435_1,True
73.0,44,600.2338074764045,382.6419929429563,4.5284894514465845,:4612970105_1_0,:4612970105_1,False
73.0,45,722.3116560806405,521.2206690379048,7.252953250523503,:10215974134_1_0,:10215974134_1,False
73.0,54,705.466335751807,524.693189908601,7.039721225965395,817119562#0_2,817119562#0,False
73.0,55,586.3515410840643,406.057136210789,8.03777403787076,:4649967850_0_1,:4649967850_0,False
73.0,57,603.6468044986239,403.64238630788566,4.914450161616573,:5762736900_5_1,:5762736900_5,False
73.0,58,761.6739953303908,492.8645252985268,14.746868920190174,:10215974129_3_0,:10215974129_3,False
73.0,59,788.9315060033609,463.62153324573177,7.450876848347718,1027254616#1_0,1027254616#1,False
73.0,62,537.492566255992,320.07135490374674,17.963384985579722,724091817#2_1,724091817#2,False
73.0,63,681.4995080289638,493.9813604150049,7.804574454883312,:9404261915_4_0,:9404261915_4,False
73.0,64,615.5253888635596,440.8745873511201,12.124755272758268,:6789351758_0_0,:6789351758_0,False
73.0,65,741.7714983634548,513.7962989678684,12.183717304330479,1228551656#0_0,1228551656#0,False
73.0,66,644.0709335030629,470.4637722351884,6.080928925945033,724060391#2_0,724060391#2,False
73.0,69,609.3345324692922,371.1112668219612,8.46422464007007,215508133#1_1,215508133#1,False
73.0,71,477.06292767520495,277.6800965725768,4.505635255271041,:4649953992_3_0,:4649953992_3,False
73.0,73,276.30121698883744,427.0864116526001,0.0,285894645#8_0,285894645#8,False
73.1,20,749.8853847212953,500.69132109875477,11.832998231159246,-1228551656#0_0,-1228551656#0,True
73.1,28,595.8607819028108,391.227531304048,6.949108978592568,:5762736901_2_0,:5762736901_2,True
73.1,29,600.128582899354,387.9446306273119,4.239754393803083,:5762736901_0_1,:5762736901_0,True
73.1,30,327.0165222146447,274.8799630407935,15.627682289209726,459271667#4_1,459271667#4,True
73.1,33,679.5247063341159,475.1028238891773,12.584093244049216,817914014#3_0,817914014#3,True
73.1,34,580.6076578963085,408.77779376718564,10.79792630931667,:4649967850_4_0,:4649967850_4,False
73.1,35,729.2485248410655,503.8971815603638,8.905448290569101,1278204168#1_0,1278204168#1,False
73.1,36,636.0715901534028,424.75115991730087,14.717543779621268,:9404261912_0_0,:9404261912_0,True
73.1,38,690.9077531894546,227.34172139379768,14.507663800093711,192680151#0_0,192680151#0,True
73.1,39,437.9197812106183,494.99397361681366,17.594897094051486,1218693155#2_0,1218693155#2,True
73.1,40,607.5662125398322,422.2016985099045,10.05571819308085,817119562#4_0,817119562#4,False
73.1,41,324.2318595019546,450.35170595050215,26.87138129691111,285894645#9_1,285894645#9,False
73.1,43,536.9139230857365,305.0168723086516,5.374677576923216,:2290050435_1_0,:2290050435_1,True
73.1,44,600.5457498618506,382.9963810525559,4.722928989151041,:4612970105_1_0,:4612970105_1,False
73.1,45,721.9834792730368,521.8961397487011,7.512953250523503,:10215974134_1_0,:10215974134_1,False
73.1,54,704.9927434237028,524.1506443535768,7.20461905965777,817119562#0_2,817119562#0,False
73.1,55,585.915757431299,405.39442374345,8.18413457969501,:4649967850_0_1,:4649967850_0,False
73.1,57,603.9314471188146,404.04502660485707,4.9292572337447425,:5762736900_5_1,:5762736900_5,False
73.1,58,760.6827311652262,493.9202619297185,14.486157210434802,:10215974129_3_0,:10215974129_3,False
73.1,59,788.4208389863012,464.18232346885395,7.583510287571,1027254616#1_0,1027254616#1,False
73.1,62,538.6519947061695,321.4762666381381,18.218696938735047,724091817#2_1,724091817#2,False
73.1,63,682.0761131216744,494.5430064133292,7.981566571630736,:9404261915_4_0,:9404261915_4,False
73.1,64,614.494046248479,440.33147765710106,11.684133511347929,:6789351758_0_0,:6789351758_0,False
73.1,65,740.9586475138271,514.6457718929936,11.758870762978306,1228551656#0_0,1228551656#0,False
73.1,66,643.7028292240152,470.0372427729713,5.633673912192291,724060391#2_0,724060391#2,False
73.1,69,609.7799718935241,370.36753658329536,8.673569430252146,215508133#1_1,215508133#1,False
73.1,71,476.83068795540333,278.089508862124,4.705170619570121,:4649953992_3_0,:4649953992_3,False
73.1,73,275.10497282571106,430.05627666119267,0.25716236026142725,285894645#8_1,285894645#8,False
73.2,20,750.7212255612799,499.81824995214333,12.085530305014647,-1228551656#0_0,-1228551656#0,True
73.2,28,596.5589503253748,391.3742209460229,7.137454824351017,:5762736901_2_0,:5762736901_2,True
73.2,29,600.3210892172771,387.61537844217446,3.8151139773547174,:5762736901_0_1,:5762736901_0,True
73.2,30,325.59872556161486,274.23297581641134,15.581500939904757,459271667#4_1,459271667#4,True
73.2,33,680.318240342665,476.02217552912373,12.145816083566494,817914014#3_0,817914014#3,True
73.2,34,580.251924609946,407.8174901931432,10.347926309316671,:4649967850_4_0,:4649967850_4,False
73.2,35,728.9050378455449,504.73789119289927,9.08213368024274,1278204168#1_0,1278204168#1,False
73.2,36,637.0475056948412,425.8828404800113,14.94072653016578,:9404261912_0_0,:9404261912_0,True
73.2,38,691.6302851825955,226.08349793653505,14.505208003606082,192680151#0_0,192680151#0,True
73.2,39,439.56865354521227,495.6638280027425,17.801837402723397,1218693155#2_0,1218693155#2,True
73.2,40,606.9344554618053,421.4777415902594,9.60571819308085,817119562#4_0,817119562#4,False
73.2,41,326.7240209183424,451.3692156412167,26.917700972989966,285894645#9_1,285894645#9,False
73.2,43,537.1905399226214,304.54919023391847,5.430230956228854,:2290050435_1_0,:2290050435_1,True
73.2,44,600.8740756969645,383.3693818933117,4.970980786498184,:4612970105_1_0,:4612970105_1,False
73.2,45,721.6439452844241,522.5949864048746,7.772953250523503,:10215974134_1_0,:10215974134_1,False
73.2,54,704.503883470115,523.5906082653445,7.436880899695306,817119562#0_2,817119562#0,False
73.2,55,585.4668972417652,404.71182529853684,8.429715468446439,:4649967850_0_1,:4649967850_0,False
73.2,57,604.2046784279239,404.4369567613663,4.774778449594391,:5762736900_5_1,:5762736900_5,False
73.2,58,759.7167946900024,494.94902354154215,14.116022879793906,:10215974129_3_0,:10215974129_3,False
73.2,59,787.8979285529753,464.75655882923843,7.7653275385538585,1027254616#1_0,1027254616#1,False
73.2,62,539.8275044948897,322.9006645781855,18.471391301407095,724091817#2_1,724091817#2,False
73.2,63,682.6683842017824,495.11991197013236,8.198420572579106,:9404261915_4_0,:9404261915_4,False
73.2,64,613.6537823249788,439.58589135878395,11.23413351134793,:6789351758_0_0,:6789351758_0,False
73.2,65,740.1769036377946,515.4627363550178,11.308870762978307,1228551656#0_0,1228551656#0,False
73.2,66,643.3641279470144,469.6447831310862,5.183673912192291,724060391#2_0,724060391#2,False
73.2,69,610.234004742919,369.6094582878575,8.840900083400383,215508133#1_1,215508133#1,False
73.2,71,476.58747249308783,278.51827014105135,4.927538874443557,:4649953992_3_0,:4649953992_3,False
73.2,73,275.15187642324815,430.0757541645613,0.5077421566573426,285894645#8_1,285894645#8,False
73.3,20,751.5744097097502,498.9270629855082,12.336299435052744,-1228551656#0_0,-1228551656#0,True
73.3,28,597.2796886657978,391.5277591401105,7.372645218631961,:5762736901_2_0,:5762736901_2,True
73.3,29,600.4915813997625,387.32377801971654,3.378835123167314,:5762736901_0_1,:5762736901_0,True
73.3,30,324.1748039417001,273.5831935682746,15.648813961889639,459271667#4_1,459271667#4,True
73.3,33,681.082374078611,476.9074653789748,11.695816083566495,817914014#3_0,817914014#3,True
73.3,34,579.856803388479,406.9098850111595,9.897926309316672,:4649967850_4_0,:4649967850_4,False
73.3,35,728.5593562947695,505.58397216049536,9.140159877604404,1278204168#1_0,1278204168#1,False
73.3,36,638.0327937849704,427.025389535666,15.084215060610227,:9404261912_0_0,:9404261912_0,True
73.3,38,692.3515016959013,224.82756526722588,14.47879905727356,192680151#0_0,192680151#0,True
73.3,39,441.2375723250852,496.34182625706586,18.01826626253933,1218693155#2_0,1218693155#2,True
73.3,40,606.3322943681077,420.7876999497525,9.155718193080851,817119562#4_0,817119562#4,False
73.3,41,329.21039087018886,452.38436076948534,26.85514767700557,285894645#9_1,285894645#9,False
73.3,43,537.4676689385949,304.08064220691176,5.440285480651012,:2290050435_1_0,:2290050435_1,True
73.3,44,601.2153849253397,383.75713276615255,5.167554408012437,:4612970105_1_0,:4612970105_1,False
73.3,45,721.2913351908109,523.3173296183783,8.032953250523503,-817119561_0,-817119561,False
73.3,54,703.9990397187048,523.0122611996186,7.680037656265403,817119562#0_2,817119562#0,False
73.3,55,585.0074142719499,404.01307239513113,8.629214148312522,:4649967850_0_1,:4649967850_0,False
73.3,57,604.4545155582036,404.7953296941447,4.3659599240558435,:5762736900_5_1,:5762736900_5,False
73.3,58,758.7711664642327,495.9561560421586,13.819241754642121,:10215974129_3_0,:10215974129_3,False
73.3,59,787.3586714796064,465.34874529202574,8.008078506977064,1027254616#1_0,1027254616#1,False
73.3,62,541.0122539234014,324.3362584470222,18.61657852460918,724091817#2_1,724091817#2,False
73.3,63,683.27434825867,495.7101552613932,8.38796348004389,:9404261915_4_0,:9404261915_4,False
73.3,64,612.8471764281695,438.8701706334462,10.78413351134793,:6789351758_0_0,:6789351758_0,False
73.3,65,739.4262667353571,516.2471923539412,10.858870762978308,1228551656#0_0,1228551656#0,False
73.3,66,643.0356196911149,469.270758584567,4.975123868566746,:6789351756_1_0,:6789351756_1,False
73.3,69,610.6980904183332,368.83459523945896,9.036648101438375,215508133#1_1,215508133#1,False
73.3,71,476.3370783414383,278.95968663519636,5.072978931682586,:4649953992_3_0,:4649953992_3,False
73.3,73,275.2208484320179,430.104395944802,0.7466377489276741,285894645#8_1,285894645#8,False
73.4,20,752.4412532688995,498.02160818608354,12.533802612466927,-1228551656#0_0,-1228551656#0,True
73.4,28,598.0156388583138,391.6915228558714,7.543026212312989,:5762736901_2_0,:5762736901_2,True
73.4,29,600.6407626196586,387.0686266918942,2.9564918353065415,:5762736901_0_1,:5762736901_0,True
73.4,30,322.755616659747,272.93557175419636,15.59678386910916,459271667#4_1,459271667#4,True
73.4,33,681.8171075419534,477.75869343873046,11.245816083566496,817914014#3_0,817914014#3,True
73.4,34,579.4194371456308,406.07852437548206,9.447926309316673,:4649967850_4_0,:4649967850_4,False
73.4,35,728.2121516656564,506.4337809741123,9.180431565463554,1278204168#1_0,1278204168#1,False
73.4,36,639.0323372217737,428.1844692213401,15.302456524349186,:9404261912_0_0,:9404261912_0,True
73.4,38,693.0774155895141,223.56726314818562,14.540085116593533,192680151#0_0,192680151#0,True
73.4,39,442.9264087968941,497.02806954064226,18.23284630297138,:cluster_6790576026_9404173927_3_0,:cluster_6790576026_9404173927_3,True
73.4,40,605.759729258739,420.1315735883837,8.705718193080852,817119562#4_0,817119562#4,False
73.4,41,331.69880195534313,453.4003392598738,26.877193847717553,285894645#9_1,285894645#9,False
73.4,43,537.6846515229155,303.5900042023295,5.401488328166244,:2290050435_1_0,:2290050435_1,True
73.4,44,601.5667504667408,384.15630830562776,5.319810896807829,:4612970105_1_0,:4612970105_1,False
73.4,45,720.9096267346997,524.0528687301065,8.280366480707968,:6387670790_5_0,:6387670790_5,False
73.4,54,703.4846853782459,522.4230188395483,7.824719415369536,817119562#0_2,817119562#0,False
73.4,55,584.5351423038678,403.2948707846837,8.869394986420584,:4649967850_0_1,:4649967850_0,False
73.4,57,604.6802097191066,405.1190713183907,3.9440561156466,:5762736900_5_1,:5762736900_5,False
73.4,58,757.8492776614985,496.9380050922251,13.472318072478037,:10215974129_3_0,:10215974129_3,False
73.4,59,786.8028341922084,465.9591393570553,8.254298097159946,1027254616#1_0,1027254616#1,False
73.4,62,542.2093123857823,325.78676751491156,18.809996719267772,724091817#2_1,724091817#2,False
73.4,63,683.898040374366,496.3176666854084,8.633361384698855,:9404261915_4_0,:9404261915_4,False
73.4,64,612.0733323082032,438.18352021713804,10.346116163669095,:6789351758_0_0,:6789351758_0,False
73.4,65,738.7067368065149,516.9991398897636,10.408870762978308,1228551656#0_0,1228551656#0,False
73.4,66,642.7031919092453,468.89235674775796,5.0338067789243475,:6789351756_1_0,:6789351756_1,False
73.4,69,611.1727052266242,368.0421521698916,9.241670737692228,215508133#1_1,215508133#1,False
73.4,71,476.0774919151019,279.4180501516038,5.265676486602454,:4649953992_3_0,:4649953992_3,False
73.4,73,275.31140017489514,430.141999070565,0.9802432996998959,285894645#8_1,285894645#8,False
73.5,20,753.3182321577291,497.0933526809499,12.770418501592896,:10215974129_4_0,:10215974129_4,True
73.5,28,598.7658010242201,391.8584490214752,7.688689993507005,:5762736901_2_0,:5762736901_2,True
73.5,29,600.7672373506845,386.85231128986374,2.5064918353065413,:5762736901_0_1,:5762736901_0,True
73.5,30,321.33829390058645,272.28880078316655,15.57629287445084,459271667#4_1,459271667#4,True
73.5,33,682.5224407326926,478.5758597083907,10.795816083566496,817914014#3_0,817914014#3,True
73.5,34,578.8803864141962,405.35762520452744,9.00068722861757,:4649967850_4_0,:4649967850_4,False
73.5,35,727.8646930018316,507.284211556332,9.187148492864814,1278204168#1_0,1278204168#1,False
73.5,36,640.047309787941,429.36144066614656,15.538667951096217,:9404261912_0_0,:9404261912_0,True
73.5,38,693.8028765303403,222.30998282034253,14.51164430827265,192680151#0_0,192680151#0,True
73.5,39,444.6364002664367,497.7239662203804,18.45807736034193,:cluster_6790576026_9404173927_3_0,:cluster_6790576026_9404173927_3,True
73.5,40,605.2157448463223,419.5081990457856,8.271155399514702,817119562#4_0,817119562#4,False
73.5,41,334.19112348813286,454.41791432355717,26.919430381606634,285894645#9_1,285894645#9,False
73.5,43,537.8391067965806,303.07275863470693,5.394765074357794,:2290050435_1_0,:2290050435_1,True
73.5,44,601.927575871593,384.5662309037968,5.463036907157874,:4612970105_1_0,:4612970105_1,False
73.5,45,720.5164166637513,524.8080027180761,8.511255966097893,:6387670790_5_0,:6387670790_5,False
73.5,54,702.9563221256493,521.8177279234519,8.03783282410316,817119562#0_2,817119562#0,False
73.5,55,584.0769564561484,402.54826074090647,9.050044121272576,:4649967850_0_1,:4649967850_0,False
73.5,57,604.8801531377716,405.40587540254114,3.4940561156466,:5762736900_5_1,:5762736900_5,False
73.5,58,756.9532043136816,497.89235963339604,13.095055631715233,:10215974129_3_0,:10215974129_3,False
73.5,59,786.2346276428767,466.5831167570719,8.437984182200626,1027254616#1_0,1027254616#1,False
73.5,62,543.4203221929527,327.25418181572195,19.029221392055597,724091817#2_1,724091817#2,False
73.5,63,684.532847077427,496.9360043466448,8.787213336567127,:9404261915_4_0,:9404261915_4,False
73.5,64,613.802275446354,435.38842845458385,9.896116163669095,724060391#4_1,724060391#4,False
73.5,65,738.0173864695637,517.7195481263227,9.972286461085718,1228551656#0_0,1228551656#0,False
73.5,66,642.3703463291208,468.5093933134857,5.071275921536883,:6789351756_1_0,:6789351756_1,False
73.5,69,611.6575870641435,367.232566701868,9.441589707610737,215508133#1_1,215508133#1,False
73.5,71,475.80877385176075,279.89790383614155,5.497639605764701,:4649953992_3_0,:4649953992_3,False
73.5,73,275.4245766064377,430.1889974767081,1.2251607222393708,285894645#8_1,285894645#8,False
73.6,20,754.2030229762852,496.1507796048555,12.928780124207217,:10215974129_4_0,:10215974129_4,True
73.6,28,599.5376030904328,392.03019050001586,7.910485349908712,:5762736901_2_0,:5762736901_2,True
73.6,29,600.8710055928402,386.674831813625,2.056491835306541,:5762736901_0_1,:5762736901_0,True
73.6,30,319.9140904871416,271.6388899433778,15.651910856034185,459271667#4_1,459271667#4,True
73.6,33,683.1983736508284,479.3589641879555,10.345816083566497,817914014#3_0,817914014#3,True
73.6,34,578.368286161429,404.67276823998327,8.550687228617571,:4649967850_4_0,:4649967850_4,False
73.6,35,727.5306495949732,508.10180731248323,8.832435916512523,1278204168#1_0,1278204168#1,False
73.6,36,641.0771972458102,430.5549670833147,15.761096012993152,817914014#2_0,817914014#2,True
73.6,38,694.5285840675141,221.05227512181798,14.516577059688412,192680151#0_0,192680151#0,True
73.6,39,446.360257554567,498.42550572190396,18.60774848836628,:cluster_6790576026_9404173927_3_0,:cluster_6790576026_9404173927_3,True
73.6,40,604.7013564182348,418.9187397823256,7.821155399514702,817119562#4_0,817119562#4,False
73.6,41,336.68181546665954,455.43482406626924,26.901829653947914,285894645#9_1,285894645#9,False
73.6,43,537.9930700545997,302.55716074738706,5.377580107087208,:2290050435_1_0,:2290050435_1,True
73.6,44,602.3023775895688,384.9920315596397,5.6746437214044985,:4612970105_1_0,:4612970105_1,False
73.6,45,720.1160170529945,525.5769437427122,8.66687765055926,:6387670790_5_0,:6387670790_5,False
73.6,54,702.4178593938886,521.2008670827532,8.191473193170594,817119562#0_2,817119562#0,False
73.6,55,583.6720352481076,401.75399221744163,9.199198092101787,:4649967850_0_1,:4649967850_0,False
73.6,57,604.9517822945048,405.705743112085,3.093745635464075,:5762736900_5_1,:5762736900_5,False
73.6,58,756.0837212083712,498.8183944853932,12.706470583701039,:10215974129_3_0,:10215974129_3,False
73.6,59,785.6529260557787,467.2219137655363,8.638388270017922,1027254616#1_0,1027254616#1,False
73.6,62,544.6424855527864,328.73511118683655,19.20448291486185,724091817#2_1,724091817#2,False
73.6,63,685.2078315086153,497.5415614692837,9.018492223017581,:9404261915_4_0,:9404261915_4,False
73.6,64,613.1416331988477,434.6224530375451,10.117528126145654,724060391#4_1,724060391#4,False
73.6,65,737.3591431062076,518.407447899781,9.522286461085718,1228551656#0_0,1228551656#0,False
73.6,66,642.0500616222155,468.11845756829246,5.050811015761731,:6789351756_1_0,:6789351756_1,False
73.6,69,612.1517081761237,366.4075548314513,9.621496299085747,215508133#1_1,215508133#1,False
73.6,71,475.52970242239445,280.3962456742956,5.709456684247992,:4649953992_3_0,:4649953992_3,False
73.6,73,275.56042112742364,430.24540918613025,1.4705479681148854,285894645#8_1,285894645#8,False
73.7,20,755.0976146146345,495.1977656554302,13.07199210322807,:10215974129_4_0,:10215974129_4,True
73.7,28,600.3333646913193,392.2072634567815,8.15605549842935,:5762736901_2_0,:5762736901_2,True
73.7,29,600.9533156167772,386.5340532899259,1.631230217201897,:5762736901_0_1,:5762736901_0,True
73.7,30,318.4976191757345,270.99250751595014,15.566935514252211,459271667#4_1,459271667#4,True
